time,open,high,low,close,Volume
2025-07-03T00:00:00+08:00,22473,22518,22460,22510,3079
2025-07-03T01:00:00+08:00,22510,22528,22496,22521,1254
2025-07-03T02:00:00+08:00,22521,22548,22515,22540,1043
2025-07-03T03:00:00+08:00,22539,22572,22533,22564,1405
2025-07-03T04:00:00+08:00,22563,22582,22551,22570,912
2025-07-03T08:45:00+08:00,22568,22696,22547,22664,21482
2025-07-03T09:45:00+08:00,22667,22708,22630,22674,8705
2025-07-03T10:45:00+08:00,22675,22716,22648,22663,7530
2025-07-03T11:45:00+08:00,22663,22701,22637,22689,6598
2025-07-03T12:45:00+08:00,22688,22698,22659,22675,9442
2025-07-03T15:00:00+08:00,22713,22732,22690,22703,2986
2025-07-03T16:00:00+08:00,22703,22724,22680,22685,1208
2025-07-03T17:00:00+08:00,22685,22700,22652,22658,1445
2025-07-03T18:00:00+08:00,22659,22679,22653,22671,1028
2025-07-03T19:00:00+08:00,22672,22699,22668,22690,1073
2025-07-03T20:00:00+08:00,22690,22752,22683,22709,3873
2025-07-03T21:00:00+08:00,22707,22822,22697,22809,6341
2025-07-03T22:00:00+08:00,22810,22857,22810,22829,5195
2025-07-03T23:00:00+08:00,22831,22874,22830,22845,2602
2025-07-04T00:00:00+08:00,22843,22854,22756,22809,3712
2025-07-04T01:00:00+08:00,22809,22814,22777,22788,1101
2025-07-04T02:00:00+08:00,22788,22814,22787,22810,286
2025-07-04T03:00:00+08:00,22810,22810,22790,22794,352
2025-07-04T04:00:00+08:00,22798,22799,22782,22793,540
2025-07-04T08:45:00+08:00,22739,22762,22569,22581,19168
2025-07-04T09:45:00+08:00,22581,22583,22503,22526,13627
2025-07-04T10:45:00+08:00,22524,22553,22465,22473,8944
2025-07-04T11:45:00+08:00,22473,22479,22443,22470,6037
2025-07-04T12:45:00+08:00,22469,22475,22431,22435,8461
2025-07-04T15:00:00+08:00,22430,22432,22360,22373,4301
2025-07-04T16:00:00+08:00,22372,22382,22328,22361,3119
2025-07-04T17:00:00+08:00,22360,22381,22315,22374,2515
2025-07-04T18:00:00+08:00,22372,22428,22370,22402,3080
2025-07-04T19:00:00+08:00,22401,22415,22387,22392,1541
2025-07-04T20:00:00+08:00,22393,22411,22354,22389,2125
2025-07-04T21:00:00+08:00,22392,22435,22375,22386,2881
2025-07-04T22:00:00+08:00,22386,22419,22367,22400,1828
2025-07-04T23:00:00+08:00,22400,22404,22363,22377,1245
2025-07-05T00:00:00+08:00,22380,22388,22338,22353,1417
2025-07-05T01:00:00+08:00,22354,22362,22318,22350,827
2025-07-05T02:00:00+08:00,22350,22382,22339,22370,770
2025-07-05T03:00:00+08:00,22370,22376,22357,22375,291
2025-07-05T04:00:00+08:00,22376,22402,22355,22355,771
2025-07-07T08:45:00+08:00,22349,22506,22244,22334,31557
2025-07-07T09:45:00+08:00,22333,22384,22294,22339,10226
2025-07-07T10:45:00+08:00,22339,22346,22271,22299,5248
2025-07-07T11:45:00+08:00,22299,22359,22294,22298,4832
2025-07-07T12:45:00+08:00,22300,22337,22290,22331,8903
2025-07-07T15:00:00+08:00,22312,22365,22306,22359,2303
2025-07-07T16:00:00+08:00,22358,22361,22327,22333,1697
2025-07-07T17:00:00+08:00,22333,22363,22322,22363,1612
2025-07-07T18:00:00+08:00,22363,22384,22360,22376,1268
2025-07-07T19:00:00+08:00,22376,22394,22374,22381,1109
2025-07-07T20:00:00+08:00,22381,22386,22355,22358,1211
2025-07-07T21:00:00+08:00,22357,22427,22349,22397,5517
2025-07-07T22:00:00+08:00,22395,22403,22309,22316,4953
2025-07-07T23:00:00+08:00,22317,22372,22314,22364,3041
2025-07-08T00:00:00+08:00,22364,22416,22246,22295,10769
2025-07-08T01:00:00+08:00,22298,22364,22293,22323,2891
2025-07-08T02:00:00+08:00,22324,22329,22177,22262,5504
2025-07-08T03:00:00+08:00,22260,22277,22203,22262,2361
2025-07-08T04:00:00+08:00,22261,22263,22216,22222,766
2025-07-08T08:45:00+08:00,22353,22397,22193,22195,22563
2025-07-08T09:45:00+08:00,22194,22238,22141,22210,11557
2025-07-08T10:45:00+08:00,22211,22315,22205,22280,9617
2025-07-08T11:45:00+08:00,22278,22286,22204,22217,6595
2025-07-08T12:45:00+08:00,22218,22276,22192,22254,12726
2025-07-08T15:00:00+08:00,22275,22295,22246,22287,2633
2025-07-08T16:00:00+08:00,22285,22287,22253,22269,1278
2025-07-08T17:00:00+08:00,22267,22278,22228,22233,1511
2025-07-08T18:00:00+08:00,22235,22265,22226,22259,961
2025-07-08T19:00:00+08:00,22258,22284,22246,22250,1347
2025-07-08T20:00:00+08:00,22249,22262,22244,22255,730
2025-07-08T21:00:00+08:00,22256,22267,22195,22220,4640
2025-07-08T22:00:00+08:00,22220,22275,22188,22246,6014
2025-07-08T23:00:00+08:00,22245,22278,22233,22255,2632
2025-07-09T00:00:00+08:00,22253,22292,22239,22271,2480
2025-07-09T01:00:00+08:00,22272,22282,22245,22267,1208
2025-07-09T02:00:00+08:00,22266,22278,22251,22262,599
2025-07-09T03:00:00+08:00,22262,22268,22246,22262,520
2025-07-09T04:00:00+08:00,22262,22273,22257,22268,344
2025-07-09T08:45:00+08:00,22250,22297,22146,22276,19236
2025-07-09T09:45:00+08:00,22276,22403,22272,22358,14861
2025-07-09T10:45:00+08:00,22358,22366,22321,22328,3979
2025-07-09T11:45:00+08:00,22328,22443,22324,22431,6801
2025-07-09T12:45:00+08:00,22432,22473,22409,22434,12638
2025-07-09T15:00:00+08:00,22438,22445,22415,22427,1759
2025-07-09T16:00:00+08:00,22428,22438,22417,22423,867
2025-07-09T17:00:00+08:00,22422,22470,22413,22452,1864
2025-07-09T18:00:00+08:00,22451,22456,22435,22439,1173
2025-07-09T19:00:00+08:00,22441,22481,22437,22464,1892
2025-07-09T20:00:00+08:00,22463,22493,22460,22485,1350
2025-07-09T21:00:00+08:00,22483,22568,22473,22547,5939
2025-07-09T22:00:00+08:00,22547,22560,22385,22412,9595
2025-07-09T23:00:00+08:00,22411,22454,22366,22433,6355
2025-07-10T00:00:00+08:00,22433,22477,22425,22467,2179
2025-07-10T01:00:00+08:00,22464,22497,22454,22464,2298
2025-07-10T02:00:00+08:00,22465,22492,22463,22490,909
2025-07-10T03:00:00+08:00,22489,22492,22468,22478,565
2025-07-10T04:00:00+08:00,22486,22488,22460,22468,454
2025-07-10T08:45:00+08:00,22470,22562,22410,22533,21281
2025-07-10T09:45:00+08:00,22533,22605,22496,22565,11851
2025-07-10T10:45:00+08:00,22565,22587,22541,22557,4649
2025-07-10T11:45:00+08:00,22557,22630,22556,22621,5572
2025-07-10T12:45:00+08:00,22621,22647,22548,22611,13673
2025-07-10T15:00:00+08:00,22617,22656,22602,22651,2439
2025-07-10T16:00:00+08:00,22651,22680,22646,22668,1915
2025-07-10T17:00:00+08:00,22668,22685,22641,22669,1779
2025-07-10T18:00:00+08:00,22668,22695,22659,22681,958
2025-07-10T19:00:00+08:00,22681,22685,22655,22661,1279
2025-07-10T20:00:00+08:00,22661,22663,22625,22641,1923
2025-07-10T21:00:00+08:00,22639,22654,22507,22534,8710
2025-07-10T22:00:00+08:00,22536,22594,22514,22579,5521
2025-07-10T23:00:00+08:00,22579,22635,22573,22635,2616
2025-07-11T00:00:00+08:00,22634,22636,22586,22600,2600
2025-07-11T01:00:00+08:00,22600,22628,22599,22622,676
2025-07-11T02:00:00+08:00,22622,22626,22593,22607,569
2025-07-11T03:00:00+08:00,22606,22618,22589,22605,622
2025-07-11T04:00:00+08:00,22603,22604,22580,22583,476
2025-07-11T08:45:00+08:00,22519,22694,22488,22684,22097
2025-07-11T09:45:00+08:00,22684,22725,22638,22653,11091
2025-07-11T10:45:00+08:00,22655,22727,22649,22717,6138
2025-07-11T11:45:00+08:00,22718,22736,22695,22726,4168
2025-07-11T12:45:00+08:00,22726,22774,22705,22764,12507
2025-07-11T15:00:00+08:00,22745,22752,22678,22686,4602
2025-07-11T16:00:00+08:00,22687,22700,22670,22677,2222
2025-07-11T17:00:00+08:00,22679,22689,22655,22661,2023
2025-07-11T18:00:00+08:00,22663,22684,22650,22660,1616
2025-07-11T19:00:00+08:00,22662,22685,22659,22676,1057
2025-07-11T20:00:00+08:00,22676,22680,22660,22671,907
2025-07-11T21:00:00+08:00,22668,22711,22630,22706,5827
2025-07-11T22:00:00+08:00,22704,22710,22658,22673,3803
2025-07-11T23:00:00+08:00,22673,22704,22640,22670,3095
2025-07-12T00:00:00+08:00,22667,22696,22662,22691,1544
2025-07-12T01:00:00+08:00,22692,22707,22670,22690,1140
2025-07-12T02:00:00+08:00,22690,22691,22664,22664,704
2025-07-12T03:00:00+08:00,22665,22672,22643,22655,899
2025-07-12T04:00:00+08:00,22654,22660,22636,22637,701
2025-07-14T08:45:00+08:00,22670,22695,22549,22598,18148
2025-07-14T09:45:00+08:00,22598,22638,22533,22548,11252
2025-07-14T10:45:00+08:00,22551,22580,22538,22575,4645
2025-07-14T11:45:00+08:00,22574,22595,22561,22576,3777
2025-07-14T12:45:00+08:00,22574,22578,22520,22551,12361
2025-07-14T15:00:00+08:00,22524,22537,22462,22533,3888
2025-07-14T16:00:00+08:00,22532,22552,22514,22542,1462
2025-07-14T17:00:00+08:00,22543,22548,22529,22543,907
2025-07-14T18:00:00+08:00,22543,22547,22526,22530,650
2025-07-14T19:00:00+08:00,22530,22540,22515,22522,1028
2025-07-14T20:00:00+08:00,22521,22541,22515,22523,838
2025-07-14T21:00:00+08:00,22523,22557,22485,22504,6925
2025-07-14T22:00:00+08:00,22503,22563,22496,22544,5263
2025-07-14T23:00:00+08:00,22544,22591,22539,22562,3714
2025-07-15T00:00:00+08:00,22561,22585,22557,22583,1195
2025-07-15T01:00:00+08:00,22583,22612,22570,22577,2020
2025-07-15T02:00:00+08:00,22580,22591,22569,22584,477
2025-07-15T03:00:00+08:00,22585,22590,22566,22585,523
2025-07-15T04:00:00+08:00,22588,22596,22560,22560,632
2025-07-15T08:45:00+08:00,22529,22706,22512,22704,17272
2025-07-15T09:45:00+08:00,22704,22882,22702,22754,25613
2025-07-15T10:45:00+08:00,22753,22813,22721,22801,6280
2025-07-15T11:45:00+08:00,22802,22821,22777,22813,3834
2025-07-15T12:45:00+08:00,22815,22858,22793,22810,14883
2025-07-15T15:00:00+08:00,22692,22736,22677,22730,591
2025-07-15T16:00:00+08:00,22731,22731,22705,22720,297
2025-07-15T17:00:00+08:00,22722,22748,22717,22739,520
2025-07-15T18:00:00+08:00,22738,22750,22723,22728,268
2025-07-15T19:00:00+08:00,22729,22737,22711,22729,248
2025-07-15T20:00:00+08:00,22726,22774,22721,22765,563
2025-07-15T21:00:00+08:00,22761,22788,22712,22714,1015
2025-07-15T22:00:00+08:00,22715,22760,22711,22716,1032
2025-07-15T23:00:00+08:00,22725,22754,22721,22747,492
2025-07-16T00:00:00+08:00,22748,22752,22708,22712,389
2025-07-16T01:00:00+08:00,22710,22734,22693,22734,522
2025-07-16T02:00:00+08:00,22734,22750,22720,22720,217
2025-07-16T03:00:00+08:00,22719,22740,22711,22711,245
2025-07-16T04:00:00+08:00,22711,22716,22699,22710,250
2025-07-16T08:45:00+08:00,22704,22897,22701,22892,10236
2025-07-16T09:45:00+08:00,22895,22975,22888,22953,7398
2025-07-16T10:45:00+08:00,22954,22977,22932,22973,3671
2025-07-16T11:45:00+08:00,22972,22998,22924,22925,4856
2025-07-16T12:45:00+08:00,22928,22943,22872,22922,11642
2025-07-16T15:00:00+08:00,22888,22916,22855,22878,4605
2025-07-16T16:00:00+08:00,22877,22926,22870,22903,2170
2025-07-16T17:00:00+08:00,22902,22906,22878,22896,1538
2025-07-16T18:00:00+08:00,22897,22903,22885,22897,647
2025-07-16T19:00:00+08:00,22897,22908,22895,22906,759
2025-07-16T20:00:00+08:00,22907,22952,22901,22938,2817
2025-07-16T21:00:00+08:00,22937,22948,22868,22892,5706
2025-07-16T22:00:00+08:00,22892,22907,22868,22894,5167
2025-07-16T23:00:00+08:00,22893,22925,22810,22912,11307
2025-07-17T00:00:00+08:00,22913,22945,22886,22943,3574
2025-07-17T01:00:00+08:00,22944,22973,22930,22938,2059
2025-07-17T02:00:00+08:00,22938,22964,22920,22964,820
2025-07-17T03:00:00+08:00,22965,22986,22954,22977,1021
2025-07-17T04:00:00+08:00,22975,22977,22961,22964,454
2025-07-17T08:45:00+08:00,22958,23029,22866,22944,22719
2025-07-17T09:45:00+08:00,22945,22975,22915,22940,7239
2025-07-17T10:45:00+08:00,22941,22996,22926,22995,4866
2025-07-17T11:45:00+08:00,22995,22999,22952,22989,4643
2025-07-17T12:45:00+08:00,22989,23150,22988,23148,20636
2025-07-17T15:00:00+08:00,23327,23355,23255,23325,11738
2025-07-17T16:00:00+08:00,23324,23365,23304,23362,3054
2025-07-17T17:00:00+08:00,23363,23387,23354,23359,2676
2025-07-17T18:00:00+08:00,23358,23365,23328,23330,1611
2025-07-17T19:00:00+08:00,23330,23339,23313,23328,1426
2025-07-17T20:00:00+08:00,23326,23334,23296,23332,2275
2025-07-17T21:00:00+08:00,23330,23348,23250,23305,8515
2025-07-17T22:00:00+08:00,23307,23357,23283,23332,4384
2025-07-17T23:00:00+08:00,23332,23392,23330,23376,3817
2025-07-18T00:00:00+08:00,23375,23381,23359,23372,1222
2025-07-18T01:00:00+08:00,23372,23378,23350,23373,771
2025-07-18T02:00:00+08:00,23373,23411,23358,23402,1318
2025-07-18T03:00:00+08:00,23402,23414,23370,23376,964
2025-07-18T04:00:00+08:00,23375,23379,23355,23374,950
2025-07-18T08:45:00+08:00,23350,23399,23261,23286,20031
2025-07-18T09:45:00+08:00,23286,23320,23270,23291,7066
2025-07-18T10:45:00+08:00,23293,23306,23254,23256,3908
2025-07-18T11:45:00+08:00,23257,23301,23230,23278,7419
2025-07-18T12:45:00+08:00,23277,23310,23251,23262,12714
2025-07-18T15:00:00+08:00,23279,23283,23255,23255,1596
2025-07-18T16:00:00+08:00,23257,23294,23253,23290,1240
2025-07-18T17:00:00+08:00,23291,23301,23288,23296,886
2025-07-18T18:00:00+08:00,23297,23304,23278,23290,833
2025-07-18T19:00:00+08:00,23291,23293,23272,23273,586
2025-07-18T20:00:00+08:00,23274,23286,23268,23277,578
2025-07-18T21:00:00+08:00,23276,23323,23239,23256,5212
2025-07-18T22:00:00+08:00,23256,23278,23177,23193,7709
2025-07-18T23:00:00+08:00,23194,23253,23185,23248,3659
2025-07-19T00:00:00+08:00,23248,23250,23197,23216,2400
2025-07-19T01:00:00+08:00,23218,23226,23200,23208,1177
2025-07-19T02:00:00+08:00,23209,23215,23193,23195,682
2025-07-19T03:00:00+08:00,23195,23219,23190,23210,690
2025-07-19T04:00:00+08:00,23210,23215,23190,23191,516
2025-07-21T08:45:00+08:00,23234,23301,23172,23207,15056
2025-07-21T09:45:00+08:00,23209,23280,23193,23244,7157
2025-07-21T10:45:00+08:00,23243,23248,23198,23231,4732
2025-07-21T11:45:00+08:00,23233,23236,23201,23206,3050
2025-07-21T12:45:00+08:00,23206,23242,23189,23228,10799
2025-07-21T15:00:00+08:00,23260,23274,23245,23262,2005
2025-07-21T16:00:00+08:00,23262,23273,23247,23256,885
2025-07-21T17:00:00+08:00,23257,23262,23237,23248,817
2025-07-21T18:00:00+08:00,23246,23263,23238,23251,926
2025-07-21T19:00:00+08:00,23251,23285,23246,23282,1332
2025-07-21T20:00:00+08:00,23283,23289,23254,23255,1082
2025-07-21T21:00:00+08:00,23257,23343,23234,23333,6045
2025-07-21T22:00:00+08:00,23334,23395,23334,23376,5204
2025-07-21T23:00:00+08:00,23376,23378,23323,23329,3203
2025-07-22T00:00:00+08:00,23329,23339,23294,23325,2789
2025-07-22T01:00:00+08:00,23325,23330,23309,23309,802
2025-07-22T02:00:00+08:00,23309,23322,23300,23300,584
2025-07-22T03:00:00+08:00,23303,23305,23243,23251,1922
2025-07-22T04:00:00+08:00,23251,23255,23236,23253,778
2025-07-22T08:45:00+08:00,23241,23406,23205,23355,20514
2025-07-22T09:45:00+08:00,23355,23377,23235,23240,10861
2025-07-22T10:45:00+08:00,23239,23240,23047,23068,18596
2025-07-22T11:45:00+08:00,23068,23108,22996,23017,11502
2025-07-22T12:45:00+08:00,23018,23043,22977,22989,15418
2025-07-22T15:00:00+08:00,23016,23036,22962,22977,3122
2025-07-22T16:00:00+08:00,22976,23020,22966,22986,2362
2025-07-22T17:00:00+08:00,22988,23000,22972,22986,883
2025-07-22T18:00:00+08:00,22984,23004,22974,22985,849
2025-07-22T19:00:00+08:00,22985,23023,22973,23023,1400
2025-07-22T20:00:00+08:00,23023,23024,23002,23017,962
2025-07-22T21:00:00+08:00,23017,23047,22862,22902,9699
2025-07-22T22:00:00+08:00,22901,22980,22876,22972,7080
2025-07-22T23:00:00+08:00,22974,23017,22960,22996,3604
2025-07-23T00:00:00+08:00,22996,23020,22975,23007,2593
2025-07-23T01:00:00+08:00,23006,23031,22994,23009,1047
2025-07-23T02:00:00+08:00,23010,23030,22980,23030,795
2025-07-23T03:00:00+08:00,23026,23036,23017,23017,485
2025-07-23T04:00:00+08:00,23019,23024,22987,22987,416
2025-07-23T08:45:00+08:00,23006,23197,23000,23169,28319
2025-07-23T09:45:00+08:00,23169,23253,23169,23208,12439
2025-07-23T10:45:00+08:00,23209,23258,23178,23215,8039
2025-07-23T11:45:00+08:00,23213,23237,23196,23198,3652
2025-07-23T12:45:00+08:00,23198,23230,23175,23186,10780
2025-07-23T15:00:00+08:00,23197,23216,23183,23193,2429
2025-07-23T16:00:00+08:00,23193,23225,23190,23224,1222
2025-07-23T17:00:00+08:00,23222,23228,23208,23215,906
2025-07-23T18:00:00+08:00,23214,23219,23197,23198,754
2025-07-23T19:00:00+08:00,23197,23199,23153,23191,2348
2025-07-23T20:00:00+08:00,23190,23205,23185,23203,924
2025-07-23T21:00:00+08:00,23201,23238,23175,23182,5291
2025-07-23T22:00:00+08:00,23183,23214,23163,23207,3480
2025-07-23T23:00:00+08:00,23207,23292,23194,23285,3825
2025-07-24T00:00:00+08:00,23286,23289,23229,23238,2974
2025-07-24T01:00:00+08:00,23238,23273,23220,23265,1697
2025-07-24T02:00:00+08:00,23266,23315,23266,23292,1741
2025-07-24T03:00:00+08:00,23292,23321,23283,23313,729
2025-07-24T04:00:00+08:00,23314,23345,23311,23332,1463
2025-07-24T08:45:00+08:00,23400,23408,23233,23247,20111
2025-07-24T09:45:00+08:00,23246,23332,23229,23305,9400
2025-07-24T10:45:00+08:00,23302,23328,23298,23304,3842
2025-07-24T11:45:00+08:00,23304,23324,23281,23307,4892
2025-07-24T12:45:00+08:00,23309,23331,23292,23308,7852
2025-07-24T15:00:00+08:00,23303,23309,23283,23298,1709
2025-07-24T16:00:00+08:00,23296,23326,23272,23316,1783
2025-07-24T17:00:00+08:00,23317,23327,23307,23313,735
2025-07-24T18:00:00+08:00,23316,23316,23292,23298,887
2025-07-24T19:00:00+08:00,23298,23311,23293,23301,489
2025-07-24T20:00:00+08:00,23301,23304,23256,23282,1758
2025-07-24T21:00:00+08:00,23283,23288,23243,23248,4094
2025-07-24T22:00:00+08:00,23249,23276,23188,23263,6616
2025-07-24T23:00:00+08:00,23263,23280,23249,23261,1850
2025-07-25T00:00:00+08:00,23259,23260,23234,23245,1415
2025-07-25T01:00:00+08:00,23246,23283,23246,23271,1071
2025-07-25T02:00:00+08:00,23272,23294,23256,23273,663
2025-07-25T03:00:00+08:00,23274,23282,23232,23237,802
2025-07-25T04:00:00+08:00,23237,23265,23232,23260,464
2025-07-25T08:45:00+08:00,23264,23328,23207,23261,18288
2025-07-25T09:45:00+08:00,23260,23316,23238,23292,7562
2025-07-25T10:45:00+08:00,23292,23305,23253,23274,4815
2025-07-25T11:45:00+08:00,23274,23291,23248,23252,3649
2025-07-25T12:45:00+08:00,23254,23266,23232,23238,8719
2025-07-25T15:00:00+08:00,23239,23242,23189,23202,2776
2025-07-25T16:00:00+08:00,23203,23220,23195,23205,1409
2025-07-25T17:00:00+08:00,23205,23222,23196,23218,1047
2025-07-25T18:00:00+08:00,23217,23219,23203,23208,489
2025-07-25T19:00:00+08:00,23208,23210,23195,23202,593
2025-07-25T20:00:00+08:00,23204,23236,23200,23234,1205
2025-07-25T21:00:00+08:00,23234,23295,23202,23290,6035
2025-07-25T22:00:00+08:00,23292,23355,23292,23317,8431
2025-07-25T23:00:00+08:00,23316,23346,23307,23334,3055
2025-07-26T00:00:00+08:00,23335,23368,23325,23348,2676
2025-07-26T01:00:00+08:00,23348,23358,23340,23346,902
2025-07-26T02:00:00+08:00,23346,23359,23337,23341,695
2025-07-26T03:00:00+08:00,23343,23355,23337,23348,513
2025-07-26T04:00:00+08:00,23347,23355,23338,23344,708
2025-07-28T08:45:00+08:00,23368,23483,23265,23361,25133
2025-07-28T09:45:00+08:00,23361,23385,23328,23366,7004
2025-07-28T10:45:00+08:00,23369,23458,23359,23442,7691
2025-07-28T11:45:00+08:00,23443,23445,23374,23394,5309
2025-07-28T12:45:00+08:00,23396,23409,23356,23392,9929
2025-07-28T15:00:00+08:00,23398,23400,23364,23376,2307
2025-07-28T16:00:00+08:00,23375,23377,23345,23346,1746
2025-07-28T17:00:00+08:00,23348,23361,23341,23347,1307
2025-07-28T18:00:00+08:00,23346,23346,23318,23321,2013
2025-07-28T19:00:00+08:00,23320,23331,23314,23328,961
2025-07-28T20:00:00+08:00,23327,23329,23303,23326,1513
2025-07-28T21:00:00+08:00,23326,23334,23261,23301,5940
2025-07-28T22:00:00+08:00,23301,23312,23246,23292,4289
2025-07-28T23:00:00+08:00,23290,23317,23263,23305,2263
2025-07-29T00:00:00+08:00,23306,23319,23293,23296,1265
2025-07-29T01:00:00+08:00,23298,23303,23280,23280,820
2025-07-29T02:00:00+08:00,23280,23292,23265,23285,674
2025-07-29T03:00:00+08:00,23283,23328,23271,23322,849
2025-07-29T04:00:00+08:00,23320,23327,23315,23317,438
2025-07-29T08:45:00+08:00,23326,23359,23286,23320,15372
2025-07-29T09:45:00+08:00,23314,23328,23027,23125,31017
2025-07-29T10:45:00+08:00,23125,23201,23122,23166,8258
2025-07-29T11:45:00+08:00,23165,23176,23105,23116,6112
2025-07-29T12:45:00+08:00,23116,23174,23109,23163,12287
2025-07-29T15:00:00+08:00,23200,23243,23173,23228,4236
2025-07-29T16:00:00+08:00,23228,23232,23191,23193,1591
2025-07-29T17:00:00+08:00,23192,23208,23183,23195,1418
2025-07-29T18:00:00+08:00,23196,23219,23195,23211,781
2025-07-29T19:00:00+08:00,23210,23217,23169,23205,1794
2025-07-29T20:00:00+08:00,23208,23225,23202,23212,1415
2025-07-29T21:00:00+08:00,23211,23270,23209,23241,5747
2025-07-29T22:00:00+08:00,23241,23259,23193,23206,4501
2025-07-29T23:00:00+08:00,23204,23216,23132,23185,6294
2025-07-30T00:00:00+08:00,23183,23195,23164,23192,1939
2025-07-30T01:00:00+08:00,23191,23218,23184,23207,1424
2025-07-30T02:00:00+08:00,23207,23229,23201,23216,692
2025-07-30T03:00:00+08:00,23215,23222,23186,23203,868
2025-07-30T04:00:00+08:00,23205,23208,23190,23193,571
2025-07-30T08:45:00+08:00,23213,23379,23198,23358,29308
2025-07-30T09:45:00+08:00,23357,23404,23280,23353,15589
2025-07-30T10:45:00+08:00,23350,23406,23347,23388,7166
2025-07-30T11:45:00+08:00,23388,23421,23367,23410,6250
2025-07-30T12:45:00+08:00,23411,23412,23333,23361,13716
2025-07-30T15:00:00+08:00,23365,23375,23349,23361,2382
2025-07-30T16:00:00+08:00,23363,23368,23322,23352,1968
2025-07-30T17:00:00+08:00,23352,23372,23346,23364,1219
2025-07-30T18:00:00+08:00,23364,23368,23355,23363,419
2025-07-30T19:00:00+08:00,23360,23386,23354,23381,1292
2025-07-30T20:00:00+08:00,23381,23384,23305,23327,3602
2025-07-30T21:00:00+08:00,23328,23364,23295,23342,4650
2025-07-30T22:00:00+08:00,23342,23380,23335,23345,3116
2025-07-30T23:00:00+08:00,23346,23349,23319,23336,2572
2025-07-31T00:00:00+08:00,23334,23354,23323,23339,1144
2025-07-31T01:00:00+08:00,23340,23365,23335,23361,737
2025-07-31T02:00:00+08:00,23358,23377,23255,23266,3706
2025-07-31T03:00:00+08:00,23265,23305,23222,23290,4257
2025-07-31T04:00:00+08:00,23288,23444,23279,23417,5075
2025-07-31T08:45:00+08:00,23497,23511,23355,23444,25866
2025-07-31T09:45:00+08:00,23445,23529,23428,23524,12047
2025-07-31T10:45:00+08:00,23526,23548,23478,23525,8225
2025-07-31T11:45:00+08:00,23527,23552,23510,23545,4471
2025-07-31T12:45:00+08:00,23546,23621,23544,23589,15726
2025-07-31T15:00:00+08:00,23595,23683,23582,23659,5184
2025-07-31T16:00:00+08:00,23659,23664,23632,23653,1942
2025-07-31T17:00:00+08:00,23652,23656,23624,23630,1316
2025-07-31T18:00:00+08:00,23629,23639,23597,23602,1583
2025-07-31T19:00:00+08:00,23601,23621,23591,23602,1451
2025-07-31T20:00:00+08:00,23602,23620,23566,23568,2417
2025-07-31T21:00:00+08:00,23568,23583,23456,23486,9549
2025-07-31T22:00:00+08:00,23488,23499,23416,23422,7034
2025-07-31T23:00:00+08:00,23418,23474,23395,23470,6006
2025-08-01T00:00:00+08:00,23470,23493,23454,23471,2124
2025-08-01T01:00:00+08:00,23467,23467,23346,23362,4852
2025-08-01T02:00:00+08:00,23360,23405,23310,23377,3372
2025-08-01T03:00:00+08:00,23378,23398,23351,23366,1677
2025-08-01T04:00:00+08:00,23369,23397,23342,23344,1594
2025-08-01T08:45:00+08:00,23064,23442,23048,23431,34400
2025-08-01T09:45:00+08:00,23431,23436,23339,23396,11558
2025-08-01T10:45:00+08:00,23397,23424,23331,23341,8029
2025-08-01T11:45:00+08:00,23341,23350,23314,23345,5412
2025-08-01T12:45:00+08:00,23344,23393,23328,23344,10150
2025-08-01T15:00:00+08:00,23297,23323,23181,23210,7246
2025-08-01T16:00:00+08:00,23211,23213,23151,23180,3780
2025-08-01T17:00:00+08:00,23179,23196,23168,23185,1586
2025-08-01T18:00:00+08:00,23185,23185,23111,23127,2407
2025-08-01T19:00:00+08:00,23130,23176,23123,23172,2126
2025-08-01T20:00:00+08:00,23171,23217,23123,23191,4229
2025-08-01T21:00:00+08:00,23192,23207,23011,23038,9904
2025-08-01T22:00:00+08:00,23038,23126,22979,23066,10486
2025-08-01T23:00:00+08:00,23063,23147,23051,23141,5020
2025-08-02T00:00:00+08:00,23140,23161,23071,23077,3760
2025-08-02T01:00:00+08:00,23076,23085,23035,23049,2965
2025-08-02T02:00:00+08:00,23049,23100,23020,23065,2397
2025-08-02T03:00:00+08:00,23066,23135,23058,23109,2115
2025-08-02T04:00:00+08:00,23109,23118,23077,23085,922
2025-08-04T08:45:00+08:00,23108,23183,23032,23167,22379
2025-08-04T09:45:00+08:00,23167,23264,23167,23248,11713
2025-08-04T10:45:00+08:00,23250,23254,23205,23254,4403
2025-08-04T11:45:00+08:00,23254,23276,23204,23239,5547
2025-08-04T12:45:00+08:00,23238,23300,23234,23260,10863
2025-08-04T15:00:00+08:00,23282,23318,23267,23301,2885
2025-08-04T16:00:00+08:00,23300,23332,23296,23331,1239
2025-08-04T17:00:00+08:00,23328,23330,23301,23301,965
2025-08-04T18:00:00+08:00,23302,23317,23297,23301,903
2025-08-04T19:00:00+08:00,23300,23305,23282,23290,1050
2025-08-04T20:00:00+08:00,23290,23341,23283,23334,1620
2025-08-04T21:00:00+08:00,23332,23375,23318,23363,4225
2025-08-04T22:00:00+08:00,23365,23388,23338,23354,4455
2025-08-04T23:00:00+08:00,23355,23382,23340,23375,2066
2025-08-05T00:00:00+08:00,23375,23395,23363,23385,1381
2025-08-05T01:00:00+08:00,23386,23408,23383,23396,1458
2025-08-05T02:00:00+08:00,23397,23411,23393,23405,595
